saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,scan
210.117.181.96,40.43.12.220,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,155.189.183.187,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,108.48.79.249,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,54.26.54.217,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,114.68.128.163,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,79.82.218.173,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,41.219.224.143,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,116.161.143.74,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,222.149.172.248,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,148.110.121.60,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,97.132.225.48,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,17.248.217.155,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,132.47.185.244,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,216.147.20.213,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,44.179.155.27,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,135.20.35.36,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,128.111.82.223,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,141.76.159.112,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,96.177.45.144,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,136.3.137.47,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,189.228.250.43,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,63.142.232.14,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,172.192.90.123,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,190.97.134.138,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,54.98.93.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,197.128.219.4,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,199.88.218.174,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,222.25.25.81,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,46.210.177.59,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,42.81.108.45,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,174.22.209.82,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,68.185.50.186,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,178.59.43.187,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,175.75.208.145,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,87.107.9.5,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,66.20.217.155,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,76.22.174.110,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,4.47.26.80,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,190.182.170.129,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,35.230.231.14,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,204.48.38.3,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,108.5.184.153,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,155.170.229.23,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,186.179.249.128,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,69.250.189.138,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,86.213.105.249,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,166.29.58.181,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,52.49.156.176,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,60.34.154.128,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,70.190.202.146,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,139.191.187.96,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,38.55.108.21,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,31.200.136.8,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,221.190.255.71,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,149.201.225.180,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,136.59.210.119,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,44.38.9.87,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,95.250.206.2,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,39.88.3.254,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,140.48.5.91,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,195.255.102.57,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,144.235.23.4,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,53.11.186.205,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,154.67.242.112,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,148.18.14.233,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,103.232.76.6,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,156.50.142.159,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,96.173.9.232,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,87.92.200.144,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,83.180.224.204,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,138.196.160.214,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,74.252.7.136,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,2.172.176.219,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,32.255.10.46,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,135.36.165.94,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,9.84.52.33,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,18.239.145.32,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,121.214.18.252,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,208.138.187.19,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,177.135.172.44,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,204.213.126.183,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,123.67.63.128,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,42.147.189.166,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,167.54.236.84,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,193.209.228.92,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,25.109.110.172,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,116.82.11.198,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,178.70.151.57,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,125.26.88.43,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,41.252.141.201,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,84.238.95.88,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,134.168.76.22,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,130.137.234.230,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,104.32.192.18,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,166.226.223.39,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,199.187.234.136,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,164.217.172.208,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,18.40.178.217,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,163.76.72.243,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,167.230.240.38,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,89.80.196.246,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,8.245.247.119,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,91.189.165.105,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,222.70.240.109,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,91.16.10.83,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,187.192.91.40,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,102.86.11.53,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,209.66.245.167,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,98.21.99.254,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,5.104.130.113,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,42.45.19.75,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,83.83.101.117,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,222.137.114.93,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,25.62.236.158,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,182.96.204.154,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,140.21.87.196,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,88.194.191.167,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,121.123.208.71,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,97.112.12.62,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,107.186.135.126,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,125.204.146.130,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,181.212.2.229,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,210.191.194.15,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.10.82.53,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,41.22.2.207,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,141.12.174.229,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,43.108.190.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,112.82.63.83,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,120.102.180.42,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,204.222.174.111,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,65.39.111.182,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,168.224.120.164,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,199.111.191.92,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,181.2.160.86,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,111.32.234.195,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,165.211.90.80,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,168.109.172.8,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,61.54.255.70,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,45.153.52.134,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,126.147.164.186,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,222.145.216.137,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,185.92.221.232,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,121.250.140.164,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,46.82.251.50,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,185.237.211.229,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,180.215.18.111,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,212.60.89.222,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,13.214.148.36,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,183.115.70.110,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,210.12.73.180,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.66.212.226,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,134.226.39.84,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,13.234.240.57,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,32.44.112.88,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,177.1.219.44,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,79.1.22.128,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,110.6.193.207,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,206.228.32.87,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,212.120.38.177,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,190.203.23.226,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,19.239.31.137,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,5.154.141.109,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,80.127.243.17,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,173.243.23.239,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,120.50.192.9,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,189.144.19.228,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,102.211.73.87,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,146.183.92.20,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,150.51.31.160,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,99.163.228.175,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,46.128.90.239,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,126.120.87.144,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,213.60.178.25,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,148.211.219.57,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.86.249.7,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,179.212.96.212,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,152.104.95.186,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,85.144.141.92,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,84.229.105.161,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,80.192.209.207,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,58.243.102.91,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,189.135.233.120,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,68.216.118.193,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,47.38.143.51,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,130.200.190.60,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,58.213.98.248,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,69.105.188.209,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,180.105.57.97,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,116.159.155.247,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,170.79.149.132,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,149.197.14.195,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,137.157.225.222,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,106.156.244.52,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
