saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
32.142.6.254,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,2323,26110,20,4,1065,40,4,40.0,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45034,20,41,1065,40,0.22192740440368652,180.23911966833936,0,4
222.108.188.247,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,2323,26110,20,4,1065,40,4,40.0,0,4
175.244.73.8,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
151.236.243.236,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45036,20,41,1065,40,0.4749636650085449,84.21696846911516,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45040,20,41,1065,40,0.20005035400390625,199.94965867053125,0,4
125.138.48.10,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
107.174.162.121,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
59.19.39.125,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
117.63.16.41,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
78.136.202.236,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
58.236.157.118,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
111.254.97.138,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
27.220.77.177,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
177.51.115.158,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,2323,26110,20,4,1065,40,4,40.0,0,4
100.42.229.21,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
